Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 18                  100.00              144                 2                   17                  2                   1                   0                   0.00                30.76               66                  66                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 1                   37                  1                   1                   0                   0.00                24.55               66                  72                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 2                   36                  2                   2                   0                   0.50                30.90               72                  68                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 17                  100.00              138                 1                   17                  2                   0                   0                   1.00                0.00                0                   12                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 17                  100.00              138                 2                   15                  4                   2                   0                   0.50                35.43               68                  67                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 2                   17                  2                   2                   0                   2.50                26.29               78                  72                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 18                  100.00              146                 2                   17                  2                   1                   0                   0.00                22.47               58                  69                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 1                   18                  1                   1                   0                   0.00                26.13               72                  65                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 2                   36                  2                   2                   0                   0.00                30.90               78                  75                  
19/10/2024          17:50               CP_20_7_FQoS                            100                 20                  166                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 2                   17                  2                   2                   0                   0.00                24.84               74                  72                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 18                  100.00              135                 1                   17                  1                   1                   0                   0.00                10.11               31                  25                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              129                 1                   16                  2                   1                   0                   0.00                30.19               60                  48                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 18                  100.00              135                 1                   17                  1                   1                   0                   0.00                13.48               34                  35                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              123                 4                   14                  4                   3                   0                   0.00                28.62               68                  60                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              123                 3                   15                  3                   2                   0                   0.00                32.85               62                  50                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              131                 2                   16                  2                   1                   0                   0.00                32.25               69                  56                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              128                 1                   16                  2                   1                   0                   0.00                24.34               46                  48                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 17                  100.00              125                 1                   17                  1                   0                   0                   0.00                0.00                0                   3                   
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 18                  100.00              135                 1                   17                  1                   1                   0                   0.00                28.81               67                  54                  
19/10/2024          17:51               CP_20_8_FQoS                            100                 20                  149                 175                 1                   15.00               18                  100.00              135                 18                  100.00              135                 1                   34                  2                   1                   0                   0.00                27.96               59                  49                  
19/10/2024          18:01               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 22                  100.00              173                 2                   21                  2                   1                   0                   0.00                15.52               51                  66                  
19/10/2024          18:01               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 23                  100.00              177                 1                   22                  1                   1                   0                   14.00               21.30               60                  74                  
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 21                  100.00              160                 3                   20                  3                   1                   0                   25.33               22.56               61                  64                  
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 22                  100.00              171                 3                   20                  3                   2                   0                   2.00                30.35               76                  64                  
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 18                  100.00              132                 5                   40                  6                   1                   0                   0.64                25.00               56                  70                  
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 21                  100.00              164                 2                   21                  2                   0                   0                   0.00                0.00                0                   6                   
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 22                  100.00              171                 1                   22                  1                   0                   0                   3.00                0.00                0                   7                   
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 22                  100.00              171                 1                   22                  1                   0                   0                   0.00                0.00                0                   3                   
19/10/2024          18:04               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 22                  100.00              165                 2                   21                  2                   1                   0                   1.00                20.18               56                  68                  
19/10/2024          18:05               CP_30_2_FQoS                            100                 30                  227                 175                 1                   15.00               23                  100.00              177                 23                  100.00              177                 1                   22                  1                   1                   0                   59.00               21.55               66                  87                  
19/10/2024          18:15               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 24                  100.00              178                 1                   24                  1                   0                   0                   0.00                0.00                0                   8                   
19/10/2024          18:16               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 24                  100.00              181                 2                   23                  2                   1                   0                   30.00               15.00               53                  71                  
19/10/2024          18:17               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 23                  100.00              177                 2                   22                  3                   1                   0                   22.50               20.68               68                  66                  
19/10/2024          18:17               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 23                  100.00              175                 2                   22                  3                   1                   0                   8.00                17.83               57                  71                  
19/10/2024          18:18               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 24                  100.00              182                 2                   22                  3                   2                   0                   9.50                28.71               77                  89                  
19/10/2024          18:18               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 25                  100.00              188                 1                   24                  1                   1                   0                   16.00               25.00               67                  91                  
19/10/2024          18:21               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 23                  100.00              171                 3                   22                  3                   1                   0                   30.50               28.22               71                  75                  
19/10/2024          18:22               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 23                  100.00              169                 4                   21                  4                   2                   0                   12.43               22.25               61                  82                  
19/10/2024          18:23               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 24                  100.00              178                 2                   23                  2                   1                   0                   7.50                22.08               62                  76                  
19/10/2024          18:24               CP_40_1_FQoS                            100                 40                  291                 175                 1                   15.00               25                  100.00              188                 22                  100.00              167                 2                   22                  3                   0                   0                   35.25               0.00                0                   14                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   17                  1                   1                   0                   0.00                31.69               61                  68                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   17                  1                   1                   0                   0.00                22.41               49                  72                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 4                   14                  4                   4                   0                   0.00                43.09               65                  70                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   17                  1                   1                   0                   0.00                25.79               56                  65                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   17                  1                   1                   0                   0.00                25.97               51                  66                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   17                  1                   1                   0                   2.00                22.59               50                  55                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 16                  100.00              123                 2                   51                  3                   1                   0                   0.00                23.17               53                  59                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 16                  100.00              117                 2                   15                  3                   1                   0                   3.67                19.66               43                  62                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 1                   35                  1                   1                   0                   0.00                33.06               58                  67                  
19/10/2024          18:00               CP_20_1_FQoS                            100                 20                  157                 175                 1                   15.00               18                  100.00              139                 18                  100.00              139                 2                   16                  2                   2                   0                   0.00                27.01               50                  58                  
19/10/2024          18:10               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 24                  100.00              178                 4                   22                  4                   2                   0                   0.12                20.37               68                  70                  
19/10/2024          18:10               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 23                  100.00              164                 3                   22                  4                   1                   0                   0.50                21.13               57                  69                  
19/10/2024          18:12               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 25                  100.00              185                 2                   24                  2                   1                   0                   34.00               24.89               79                  80                  
19/10/2024          18:12               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 21                  100.00              159                 6                   19                  7                   2                   0                   0.12                25.88               59                  82                  
19/10/2024          18:13               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 24                  100.00              181                 4                   22                  4                   2                   0                   6.67                25.28               72                  79                  
19/10/2024          18:13               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 26                  100.00              191                 3                   23                  3                   3                   0                   13.00               26.05               80                  100                 
19/10/2024          18:14               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 22                  100.00              163                 5                   46                  6                   2                   0                   0.44                24.05               67                  67                  
19/10/2024          18:14               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 26                  100.00              191                 1                   25                  1                   1                   0                   4.00                18.35               67                  78                  
19/10/2024          18:14               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 23                  100.00              171                 5                   21                  5                   2                   0                   0.45                21.55               56                  75                  
19/10/2024          18:14               CP_30_6_FQoS                            100                 30                  219                 175                 1                   15.00               26                  100.00              191                 26                  100.00              191                 1                   25                  1                   1                   0                   15.00               22.67               69                  88                  
19/10/2024          18:25               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 28                  100.00              207                 2                   26                  2                   2                   0                   13.00               24.06               96                  102                 
19/10/2024          18:26               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 26                  100.00              188                 3                   25                  3                   1                   0                   11.80               14.84               66                  91                  
19/10/2024          18:29               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 26                  100.00              196                 3                   25                  3                   1                   0                   39.00               26.07               92                  93                  
19/10/2024          18:30               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 27                  100.00              195                 1                   27                  1                   0                   0                   59.00               0.00                0                   12                  
19/10/2024          18:30               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 28                  100.00              207                 1                   27                  1                   1                   0                   27.00               18.19               90                  112                 
19/10/2024          18:30               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 25                  100.00              185                 3                   25                  3                   0                   0                   0.88                0.00                0                   9                   
19/10/2024          18:31               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 26                  100.00              192                 5                   23                  5                   3                   0                   9.00                28.31               95                  96                  
19/10/2024          18:34               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 25                  100.00              184                 3                   24                  4                   1                   0                   19.57               20.19               63                  71                  
19/10/2024          18:36               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 26                  100.00              194                 4                   24                  4                   2                   0                   27.33               24.74               85                  83                  
19/10/2024          18:40               CP_40_5_FQoS                            100                 40                  286                 175                 1                   15.00               28                  100.00              207                 24                  100.00              182                 5                   23                  5                   1                   0                   12.00               23.76               76                  84                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 17                  100.00              135                 1                   17                  2                   0                   0                   0.00                0.00                0                   10                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 1                   18                  1                   1                   0                   0.00                23.39               67                  73                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 14                  100.00              115                 4                   13                  6                   1                   0                   0.00                30.96               60                  54                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 18                  100.00              145                 1                   17                  2                   1                   0                   1.00                23.00               69                  69                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 18                  100.00              145                 1                   36                  2                   1                   0                   0.00                27.34               71                  68                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 18                  100.00              145                 2                   17                  2                   1                   0                   0.00                25.38               69                  62                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 17                  100.00              142                 3                   16                  3                   1                   0                   0.00                21.94               64                  60                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 18                  100.00              144                 2                   17                  2                   1                   0                   0.00                24.55               68                  66                  
19/10/2024          17:51               CP_20_2_FQoS                            100                 20                  162                 175                 1                   15.00               19                  100.00              155                 19                  100.00              155                 1                   37                  1                   1                   0                   2.00                26.03               70                  72                  
