Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          21:02               CP_20_3_FQoS                            0                   20                  151                 175                 1                   15.00               19                  56.48               144                 19                  57.98               144                 2                   17                  2                   2                   0                   0.00                35.17               118                 75                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 24                  42.86               169                 5                   19                  6                   5                   0                   0.00                35.44               122                 84                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 25                  44.74               173                 4                   21                  4                   4                   0                   0.00                61.39               143                 90                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 23                  44.35               163                 4                   21                  4                   2                   0                   0.00                45.52               127                 83                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 24                  45.66               162                 1                   23                  2                   1                   0                   0.00                33.73               110                 85                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 24                  40.00               162                 3                   21                  4                   3                   0                   0.00                35.12               108                 76                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 25                  36.53               173                 2                   23                  2                   2                   0                   0.00                43.53               125                 83                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 23                  42.86               160                 1                   22                  3                   1                   0                   0.00                25.38               57                  44                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 25                  41.59               173                 2                   23                  2                   2                   0                   0.00                43.90               120                 83                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 24                  45.54               169                 7                   18                  7                   6                   0                   0.00                50.36               136                 89                  
19/10/2024          21:12               CP_30_0_FQoS                            0                   30                  216                 175                 1                   15.00               25                  45.14               173                 23                  44.74               157                 3                   21                  4                   2                   0                   0.00                34.62               104                 73                  
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 28                  32.64               210                 6                   60                  8                   2                   0                   0.00                60.62               167                 107                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 33                  44.35               243                 5                   28                  6                   5                   0                   0.00                52.57               209                 126                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 34                  37.84               247                 2                   32                  2                   2                   0                   0.00                43.14               191                 124                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 32                  44.74               227                 4                   29                  5                   3                   0                   0.00                48.24               174                 125                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 33                  46.92               243                 4                   30                  4                   3                   0                   0.00                51.42               194                 123                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 32                  41.76               225                 3                   30                  4                   2                   0                   0.00                48.76               180                 119                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 34                  40.00               247                 8                   26                  8                   8                   0                   0.00                63.22               209                 128                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 33                  37.65               243                 4                   30                  4                   3                   0                   0.00                49.92               199                 129                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 34                  40.39               247                 2                   32                  2                   2                   0                   0.00                54.13               191                 118                 
19/10/2024          21:13               CP_40_6_FQoS                            0                   40                  305                 175                 1                   15.00               34                  40.00               247                 34                  43.97               247                 2                   32                  2                   2                   0                   0.00                48.58               204                 125                 
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 17                  43.25               126                 2                   16                  3                   1                   0                   0.00                17.58               46                  62                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 19                  53.85               139                 1                   18                  1                   1                   0                   0.00                28.49               63                  60                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 17                  54.06               122                 1                   54                  3                   1                   0                   0.00                20.78               45                  46                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 17                  54.55               119                 1                   35                  3                   1                   0                   0.00                25.55               47                  52                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 19                  53.85               139                 1                   18                  1                   1                   0                   0.00                26.62               59                  60                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 15                  56.01               106                 5                   32                  6                   2                   0                   0.00                20.42               64                  58                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 18                  45.72               127                 2                   35                  3                   2                   0                   0.00                18.62               51                  60                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 19                  53.58               139                 2                   17                  2                   2                   0                   0.00                29.82               79                  62                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 19                  55.27               139                 3                   35                  3                   3                   0                   0.00                22.88               67                  74                  
19/10/2024          21:02               CP_20_4_FQoS                            0                   20                  146                 175                 1                   15.00               19                  44.86               139                 17                  56.08               124                 1                   16                  3                   1                   0                   0.00                45.60               80                  65                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  46.78               189                 3                   22                  3                   3                   0                   0.00                47.30               118                 76                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 24                  41.43               183                 3                   22                  3                   2                   0                   0.00                44.34               140                 94                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 24                  39.73               182                 2                   23                  2                   1                   0                   0.00                43.57               128                 85                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 24                  39.63               183                 4                   21                  4                   3                   0                   0.00                49.70               128                 84                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  37.67               189                 1                   24                  1                   1                   0                   0.00                47.33               151                 88                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  35.19               189                 1                   24                  1                   1                   0                   0.00                27.17               80                  60                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  42.65               189                 4                   21                  4                   4                   0                   0.00                40.79               139                 85                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  35.81               189                 1                   24                  1                   1                   0                   0.00                36.96               120                 79                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 24                  40.28               182                 1                   48                  2                   1                   0                   0.00                41.54               109                 77                  
19/10/2024          21:02               CP_30_1_FQoS                            0                   30                  236                 175                 1                   15.00               25                  26.61               189                 25                  35.37               189                 1                   24                  1                   1                   0                   0.00                30.03               98                  64                  
19/10/2024          21:05               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 33                  42.86               232                 3                   30                  3                   3                   0                   0.00                38.28               157                 111                 
19/10/2024          21:05               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 32                  42.86               222                 2                   31                  2                   1                   0                   0.00                39.48               131                 98                  
19/10/2024          21:07               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 32                  58.50               228                 2                   31                  2                   1                   0                   40.00               38.57               134                 99                  
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 30                  41.59               211                 3                   29                  4                   1                   0                   16.12               38.13               112                 84                  
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 31                  61.23               218                 2                   30                  3                   1                   0                   0.00                43.94               154                 116                 
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 30                  42.86               205                 4                   28                  5                   2                   0                   0.00                38.63               124                 80                  
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 33                  42.86               232                 2                   31                  2                   2                   0                   0.00                41.94               157                 109                 
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 30                  63.16               208                 5                   28                  5                   2                   0                   0.00                40.41               136                 105                 
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 31                  42.86               218                 3                   30                  3                   1                   0                   0.00                38.26               127                 75                  
19/10/2024          21:10               CP_40_0_FQoS                            0                   40                  293                 175                 1                   15.00               33                  38.19               232                 32                  42.00               225                 2                   31                  2                   1                   0                   0.00                39.91               141                 82                  
19/10/2024          21:21               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  29.36               259                 2                   36                  2                   1                   0                   20.00               39.19               191                 129                 
19/10/2024          21:21               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 38                  24.17               269                 1                   37                  1                   1                   0                   0.00                38.27               161                 136                 
19/10/2024          21:21               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  25.67               265                 3                   73                  3                   2                   0                   0.00                39.68               171                 130                 
19/10/2024          21:21               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  27.12               262                 3                   35                  3                   2                   0                   0.00                35.52               138                 110                 
19/10/2024          21:22               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  38.39               263                 2                   36                  2                   1                   1                   20.00               34.96               194                 125                 
19/10/2024          21:22               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 38                  36.53               269                 1                   37                  1                   1                   0                   0.00                35.69               146                 113                 
19/10/2024          21:24               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  26.13               263                 4                   34                  4                   3                   0                   20.00               47.38               197                 127                 
19/10/2024          21:25               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  34.55               262                 3                   35                  3                   2                   0                   12.80               28.74               119                 92                  
19/10/2024          21:26               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 37                  25.67               262                 3                   35                  3                   2                   0                   15.00               37.42               144                 108                 
19/10/2024          21:26               CP_40_5_FQoS                            0                   40                  286                 175                 1                   15.00               38                  38.00               269                 35                  27.36               250                 5                   32                  6                   3                   0                   0.27                40.82               181                 121                 
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 20                  56.61               142                 2                   38                  2                   2                   0                   0.00                37.85               105                 72                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 18                  50.00               131                 1                   17                  3                   1                   0                   0.00                39.43               86                  55                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 19                  62.00               131                 1                   18                  2                   1                   0                   0.00                26.98               81                  61                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 20                  53.34               142                 1                   19                  1                   1                   0                   0.00                39.54               102                 71                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 20                  48.98               142                 1                   39                  1                   1                   0                   0.00                29.72               69                  46                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 20                  53.10               142                 2                   18                  2                   2                   0                   0.00                29.61               87                  64                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 20                  55.56               142                 1                   19                  1                   1                   0                   0.00                26.48               90                  71                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 19                  53.94               133                 1                   18                  2                   1                   0                   0.00                30.34               106                 73                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 18                  50.00               131                 3                   17                  3                   1                   0                   0.00                45.31               105                 69                  
19/10/2024          21:02               CP_20_5_FQoS                            0                   20                  142                 175                 1                   15.00               20                  45.72               142                 19                  49.49               138                 1                   38                  2                   1                   0                   0.00                16.49               73                  70                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 28                  40.39               179                 4                   26                  4                   2                   0                   0.00                38.69               124                 98                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 30                  40.39               194                 1                   29                  1                   1                   0                   0.00                33.22               103                 79                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 29                  44.74               190                 4                   26                  4                   3                   0                   0.00                47.63               136                 97                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 30                  40.39               194                 2                   28                  2                   2                   0                   0.00                42.09               145                 103                 
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 30                  37.17               194                 4                   26                  4                   4                   0                   0.00                47.73               157                 105                 
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 30                  40.39               194                 1                   29                  1                   1                   0                   0.00                32.65               106                 81                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 29                  38.54               188                 4                   26                  4                   3                   0                   0.00                39.49               150                 104                 
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 28                  41.59               179                 5                   24                  6                   4                   0                   0.00                46.34               140                 98                  
19/10/2024          21:02               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 30                  40.39               194                 2                   28                  2                   2                   0                   0.00                33.66               112                 77                  
19/10/2024          21:03               CP_30_4_FQoS                            0                   30                  194                 175                 1                   15.00               30                  40.39               194                 29                  41.59               190                 2                   28                  2                   1                   0                   18.50               27.16               89                  63                  
19/10/2024          21:13               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 35                  31.38               235                 1                   34                  1                   1                   0                   0.00                46.47               139                 98                  
19/10/2024          21:13               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 33                  31.32               219                 2                   33                  2                   0                   0                   0.00                0.00                0                   12                  
19/10/2024          21:13               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 34                  36.91               226                 2                   32                  3                   2                   0                   0.00                46.57               148                 111                 
19/10/2024          21:13               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 33                  37.50               215                 5                   29                  6                   4                   0                   0.00                55.67               165                 126                 
19/10/2024          21:13               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 34                  31.32               231                 2                   68                  2                   1                   0                   0.00                44.98               123                 76                  
19/10/2024          21:14               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 33                  35.23               221                 3                   31                  4                   2                   0                   15.00               56.40               146                 115                 
19/10/2024          21:14               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 35                  35.64               235                 1                   34                  1                   1                   0                   0.00                47.68               140                 87                  
19/10/2024          21:14               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 33                  31.32               222                 2                   32                  3                   1                   0                   0.00                43.56               119                 78                  
19/10/2024          21:14               CP_40_4_FQoS                            0                   40                  278                 175                 1                   15.00               35                  31.32               235                 35                  37.17               235                 2                   33                  2                   2                   0                   2.50                47.96               174                 126                 
