Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          18:44               CP_20_2_FQoS                            75                  20                  162                 175                 1                   15.00               19                  75.00               155                 19                  75.00               155                 2                   17                  2                   2                   0                   0.00                32.55               110                 73                  
19/10/2024          18:49               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 28                  75.00               190                 4                   26                  4                   2                   0                   3.80                32.95               125                 92                  
19/10/2024          18:49               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.00               194                 2                   28                  2                   1                   0                   1.50                21.92               116                 88                  
19/10/2024          18:50               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.12               192                 3                   27                  3                   2                   0                   7.33                23.26               125                 100                 
19/10/2024          18:50               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.00               194                 2                   28                  2                   1                   0                   0.00                24.99               127                 102                 
19/10/2024          18:51               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.00               194                 1                   29                  1                   0                   0                   60.00               0.00                0                   5                   
19/10/2024          18:52               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.25               194                 2                   58                  2                   1                   0                   20.33               26.26               134                 97                  
19/10/2024          18:52               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 30                  75.00               198                 2                   28                  2                   2                   0                   5.50                27.83               114                 86                  
19/10/2024          18:54               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 25                  75.00               173                 4                   25                  5                   0                   0                   7.50                0.00                0                   20                  
19/10/2024          18:54               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 29                  75.00               192                 4                   26                  4                   3                   0                   4.75                27.09               135                 102                 
19/10/2024          18:55               CP_30_3_FQoS                            75                  30                  198                 175                 1                   15.00               30                  75.00               198                 27                  75.00               175                 5                   25                  5                   2                   0                   2.17                25.30               126                 92                  
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 34                  75.61               244                 2                   32                  2                   2                   0                   0.00                27.68               173                 123                 
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 31                  75.00               227                 6                   28                  6                   3                   0                   0.00                31.80               164                 117                 
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 34                  75.11               244                 4                   30                  4                   4                   0                   0.00                28.94               185                 127                 
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 34                  75.93               244                 1                   33                  1                   1                   0                   0.00                23.59               147                 95                  
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 32                  75.00               230                 2                   31                  3                   1                   0                   0.00                27.17               153                 94                  
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 32                  75.00               230                 4                   29                  5                   3                   0                   0.00                23.69               167                 121                 
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 32                  75.00               233                 2                   31                  3                   1                   0                   0.00                19.24               111                 94                  
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 34                  75.00               244                 2                   32                  2                   2                   0                   0.00                24.00               154                 111                 
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 32                  75.00               233                 1                   32                  2                   0                   0                   0.00                0.00                0                   9                   
19/10/2024          19:05               CP_40_3_FQoS                            75                  40                  286                 175                 1                   15.00               34                  75.00               244                 34                  75.00               244                 1                   33                  1                   1                   0                   0.00                24.16               160                 110                 
19/10/2024          19:15               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 32                  75.00               240                 4                   29                  4                   3                   0                   0.83                35.19               166                 112                 
19/10/2024          19:15               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 32                  75.00               245                 3                   30                  3                   2                   0                   0.00                31.31               169                 121                 
19/10/2024          19:15               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 30                  75.00               223                 3                   29                  4                   1                   0                   0.40                30.53               137                 114                 
19/10/2024          19:16               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 28                  75.00               210                 7                   25                  8                   3                   0                   3.59                30.67               140                 99                  
19/10/2024          19:16               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 32                  75.00               237                 1                   32                  1                   0                   0                   0.00                0.00                0                   6                   
19/10/2024          19:18               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 30                  75.00               224                 5                   28                  5                   2                   0                   10.77               34.15               143                 103                 
19/10/2024          19:21               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 29                  75.00               224                 5                   28                  5                   1                   0                   10.82               34.29               155                 103                 
19/10/2024          19:21               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 33                  75.00               249                 1                   32                  1                   1                   0                   0.00                21.73               120                 75                  
19/10/2024          19:21               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 30                  75.44               234                 7                   26                  7                   4                   0                   0.00                29.47               168                 118                 
19/10/2024          19:22               CP_40_9_FQoS                            75                  40                  318                 175                 1                   15.00               33                  75.00               249                 31                  75.95               230                 4                   29                  4                   2                   0                   3.86                32.57               167                 106                 
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 18                  80.96               135                 3                   35                  3                   2                   0                   0.00                20.63               90                  60                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 19                  76.00               144                 1                   18                  1                   1                   0                   0.00                20.42               96                  65                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 16                  83.61               124                 3                   34                  4                   1                   0                   0.00                37.22               94                  61                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 18                  76.00               138                 1                   55                  2                   1                   0                   0.00                17.14               92                  67                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 18                  79.49               137                 2                   17                  2                   1                   0                   0.00                17.70               84                  59                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 19                  79.49               144                 1                   18                  1                   1                   0                   0.00                17.12               86                  61                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 18                  76.20               137                 1                   55                  2                   1                   0                   0.00                34.27               97                  65                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 19                  75.00               144                 2                   36                  2                   2                   0                   0.00                23.33               104                 65                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 18                  75.00               137                 3                   16                  3                   2                   0                   0.00                27.70               100                 60                  
19/10/2024          18:44               CP_20_3_FQoS                            75                  20                  151                 175                 1                   15.00               19                  75.00               144                 19                  85.51               144                 2                   17                  2                   2                   0                   0.00                38.23               115                 66                  
19/10/2024          18:54               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 22                  75.00               158                 3                   21                  3                   1                   0                   2.40                33.92               103                 81                  
19/10/2024          18:54               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 23                  75.44               163                 2                   21                  3                   2                   0                   0.00                23.13               101                 73                  
19/10/2024          18:54               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 22                  75.00               158                 3                   92                  4                   2                   0                   0.00                27.09               103                 82                  
19/10/2024          18:54               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 4                   20                  4                   4                   0                   0.25                24.14               110                 82                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 1                   23                  1                   1                   0                   13.00               29.94               114                 87                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 1                   23                  1                   1                   0                   2.00                29.82               97                  71                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 23                  75.00               165                 1                   22                  2                   1                   0                   1.00                21.45               89                  76                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 1                   23                  1                   1                   0                   0.00                17.66               74                  60                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 2                   22                  2                   2                   0                   0.50                27.78               108                 85                  
19/10/2024          18:55               CP_30_0_FQoS                            75                  30                  216                 175                 1                   15.00               24                  75.00               169                 24                  75.00               169                 1                   23                  1                   1                   0                   13.00               40.86               123                 88                  
19/10/2024          19:08               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 29                  75.00               200                 4                   27                  4                   2                   0                   37.00               34.42               133                 79                  
19/10/2024          19:08               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 30                  75.00               206                 2                   29                  2                   1                   0                   7.50                40.63               145                 113                 
19/10/2024          19:09               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 27                  75.00               190                 6                   25                  6                   2                   0                   2.26                33.28               137                 99                  
19/10/2024          19:09               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 30                  75.00               208                 2                   29                  2                   1                   0                   11.00               35.04               152                 105                 
19/10/2024          19:09               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 31                  75.00               215                 1                   30                  1                   1                   0                   17.00               34.21               152                 110                 
19/10/2024          19:10               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 31                  75.00               215                 1                   30                  1                   1                   0                   22.00               35.00               157                 110                 
19/10/2024          19:13               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 29                  75.00               199                 5                   26                  5                   3                   0                   14.00               27.75               132                 100                 
19/10/2024          19:17               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 27                  75.00               184                 6                   25                  6                   2                   0                   15.93               34.19               121                 86                  
19/10/2024          19:17               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 31                  75.00               215                 1                   30                  1                   1                   0                   21.00               35.00               157                 110                 
19/10/2024          19:19               CP_40_4_FQoS                            75                  40                  278                 175                 1                   15.00               31                  75.00               215                 29                  75.00               205                 4                   27                  4                   2                   0                   15.00               27.62               133                 100                 
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 18                  75.00               133                 3                   16                  3                   2                   0                   0.00                37.39               94                  68                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.00               139                 1                   18                  1                   1                   0                   0.00                49.93               84                  63                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.95               139                 1                   18                  1                   1                   0                   0.00                27.68               87                  74                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 18                  75.44               130                 1                   17                  2                   1                   0                   1.00                42.21               101                 69                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.00               139                 2                   17                  2                   2                   0                   0.00                38.01               108                 69                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.00               139                 1                   18                  1                   1                   0                   0.00                26.24               86                  70                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.00               139                 2                   17                  2                   2                   0                   0.00                39.81               99                  74                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  75.95               139                 1                   18                  1                   1                   0                   0.00                25.94               84                  74                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 17                  75.44               126                 1                   16                  3                   1                   0                   0.00                41.09               97                  67                  
19/10/2024          18:44               CP_20_4_FQoS                            75                  20                  146                 175                 1                   15.00               19                  75.00               139                 19                  81.09               139                 2                   17                  2                   2                   0                   0.00                39.42               87                  63                  
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 28                  75.61               208                 1                   28                  1                   0                   0                   0.00                0.00                0                   2                   
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 29                  75.00               212                 1                   28                  1                   1                   0                   0.00                23.04               114                 83                  
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 28                  75.61               208                 1                   28                  1                   0                   0                   0.00                0.00                0                   2                   
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 29                  76.35               212                 1                   28                  1                   1                   0                   0.00                26.60               124                 97                  
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 27                  75.44               198                 4                   25                  4                   2                   0                   0.00                27.02               143                 94                  
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 29                  75.54               212                 5                   24                  5                   5                   0                   0.00                26.46               149                 107                 
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 29                  76.35               212                 2                   27                  2                   2                   0                   0.00                31.27               145                 105                 
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 28                  76.20               205                 2                   26                  3                   2                   0                   0.00                27.46               146                 112                 
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 28                  76.55               205                 2                   56                  2                   1                   0                   0.00                16.98               89                  64                  
19/10/2024          18:48               CP_30_6_FQoS                            75                  30                  219                 175                 1                   15.00               29                  75.00               212                 27                  76.55               202                 3                   24                  5                   3                   0                   0.00                33.34               146                 104                 
19/10/2024          18:58               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 25                  75.95               201                 2                   24                  2                   1                   0                   6.00                27.49               132                 100                 
19/10/2024          18:58               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 23                  75.00               174                 4                   21                  5                   2                   0                   0.00                31.49               116                 97                  
19/10/2024          18:59               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 26                  75.00               205                 1                   25                  1                   1                   0                   17.00               31.10               141                 94                  
19/10/2024          18:59               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 25                  75.95               195                 2                   24                  2                   1                   0                   8.00                34.49               117                 69                  
19/10/2024          19:00               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 26                  75.00               205                 2                   24                  2                   2                   0                   29.00               38.22               146                 105                 
19/10/2024          19:01               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 24                  76.93               189                 4                   22                  4                   2                   0                   9.60                36.04               145                 100                 
19/10/2024          19:02               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 24                  75.95               191                 3                   23                  3                   1                   0                   12.00               34.16               127                 92                  
19/10/2024          19:02               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 26                  75.00               205                 1                   25                  1                   1                   0                   25.00               39.32               139                 90                  
19/10/2024          19:02               CP_30_9_FQoS                            75                  30                  237                 175                 1                   15.00               26                  75.00               205                 24                  75.00               184                 3                   21                  5                   3                   0                   0.00                35.29               132                 89                  
