Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
20/10/2024          21:03               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 29                  53.34               219                 4                   26                  4                   3                   1                   45.00               31.35               154                 99                  
20/10/2024          21:06               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 29                  53.34               211                 3                   26                  4                   3                   0                   60.00               35.12               146                 102                 
20/10/2024          21:10               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 30                  45.32               223                 4                   26                  4                   4                   0                   60.00               34.93               158                 111                 
20/10/2024          21:13               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 29                  38.67               216                 4                   26                  4                   3                   3                   30.00               42.06               159                 97                  
20/10/2024          21:16               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 28                  54.24               210                 5                   25                  5                   3                   10                  13.85               33.81               149                 103                 
20/10/2024          21:18               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 30                  49.16               223                 2                   28                  2                   2                   0                   60.00               42.98               169                 108                 
20/10/2024          21:19               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 30                  38.56               223                 1                   29                  1                   1                   0                   60.00               36.01               147                 97                  
20/10/2024          21:22               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 30                  37.65               223                 3                   27                  3                   3                   0                   60.00               33.97               145                 101                 
20/10/2024          21:24               CP_30_5_RQoS                            50                  30                  223                 175                 1                   15.00               30                  56.08               223                 28                  45.08               208                 3                   26                  4                   2                   4                   20.00               35.91               116                 69                  
20/10/2024          21:36               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 34                  51.62               246                 2                   67                  3                   2                   0                   60.00               52.40               182                 127                 
20/10/2024          21:38               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 34                  50.10               242                 3                   32                  3                   2                   1                   40.33               44.92               171                 121                 
20/10/2024          21:41               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 33                  55.05               242                 5                   30                  5                   3                   3                   30.00               47.44               179                 121                 
20/10/2024          21:42               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 33                  56.37               237                 3                   32                  3                   1                   4                   12.00               47.26               177                 124                 
20/10/2024          21:45               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 35                  54.26               252                 3                   32                  3                   3                   0                   60.00               43.43               185                 130                 
20/10/2024          21:47               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 32                  45.29               232                 4                   30                  5                   2                   4                   20.00               48.20               170                 106                 
20/10/2024          21:48               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 35                  49.04               252                 1                   34                  1                   1                   0                   60.00               50.58               188                 122                 
20/10/2024          21:51               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 34                  56.08               245                 4                   31                  4                   3                   3                   30.00               45.96               184                 127                 
20/10/2024          21:54               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 33                  53.10               242                 5                   30                  5                   3                   4                   25.71               52.29               185                 123                 
20/10/2024          21:58               CP_40_2_RQoS                            50                  40                  292                 175                 1                   15.00               35                  50.10               252                 34                  46.37               248                 5                   30                  5                   4                   1                   48.00               46.75               179                 118                 
20/10/2024          20:41               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 19                  73.81               150                 4                   15                  4                   4                   0                   55.00               33.73               115                 73                  
20/10/2024          20:42               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 18                  79.49               144                 2                   17                  2                   1                   1                   30.00               31.60               108                 74                  
20/10/2024          20:43               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 19                  69.05               150                 1                   18                  1                   1                   0                   60.00               29.60               105                 64                  
20/10/2024          20:44               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 15                  78.38               122                 5                   32                  6                   2                   15                  4.06                33.40               89                  62                  
20/10/2024          20:45               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 19                  63.27               150                 1                   18                  1                   1                   0                   60.00               33.00               102                 63                  
20/10/2024          20:46               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 18                  68.89               143                 1                   17                  2                   1                   0                   60.00               34.55               88                  61                  
20/10/2024          20:47               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 19                  78.05               150                 1                   18                  1                   1                   0                   60.00               39.47               112                 72                  
20/10/2024          20:48               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 18                  65.96               143                 2                   36                  2                   1                   1                   30.00               37.90               103                 63                  
20/10/2024          20:49               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 19                  63.27               150                 1                   18                  1                   1                   0                   60.00               22.07               77                  69                  
20/10/2024          20:50               CP_20_1_RQoS                            50                  20                  157                 175                 1                   15.00               19                  55.18               150                 18                  67.40               144                 1                   36                  2                   1                   0                   60.00               35.76               101                 65                  
20/10/2024          21:02               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 24                  53.58               167                 3                   22                  3                   2                   1                   40.00               38.62               113                 88                  
20/10/2024          21:05               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 25                  60.72               173                 3                   22                  3                   3                   0                   60.00               40.89               125                 90                  
20/10/2024          21:08               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 24                  48.12               163                 4                   21                  4                   3                   5                   22.50               39.66               122                 83                  
20/10/2024          21:11               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 24                  53.13               166                 3                   21                  4                   3                   0                   58.67               42.70               118                 85                  
20/10/2024          21:14               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 22                  53.13               147                 5                   19                  6                   3                   6                   20.00               37.17               110                 76                  
20/10/2024          21:15               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 25                  49.14               173                 1                   24                  1                   1                   0                   60.00               34.10               94                  61                  
20/10/2024          21:18               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 25                  53.13               173                 3                   22                  3                   3                   0                   57.67               46.15               131                 90                  
20/10/2024          21:19               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 25                  49.04               173                 1                   24                  1                   1                   0                   60.00               44.04               120                 81                  
20/10/2024          21:20               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 25                  47.67               173                 1                   24                  1                   1                   0                   60.00               37.97               92                  63                  
20/10/2024          21:24               CP_30_0_RQoS                            50                  30                  216                 175                 1                   15.00               25                  50.10               173                 23                  58.63               156                 5                   44                  6                   4                   4                   27.12               42.08               119                 83                  
20/10/2024          21:37               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 32                  52.50               221                 6                   29                  6                   3                   15                  10.00               47.76               172                 121                 
20/10/2024          21:38               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 34                  47.20               233                 2                   33                  2                   1                   1                   30.00               47.22               188                 129                 
20/10/2024          21:41               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 35                  44.31               240                 3                   32                  3                   3                   0                   60.00               47.17               159                 125                 
20/10/2024          21:43               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 31                  33.69               215                 6                   29                  6                   2                   14                  7.06                55.24               160                 115                 
20/10/2024          21:44               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 34                  40.39               233                 2                   33                  2                   1                   1                   30.00               46.60               186                 131                 
20/10/2024          21:46               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 34                  36.79               233                 3                   32                  3                   2                   1                   40.00               52.85               166                 126                 
20/10/2024          21:48               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 34                  42.67               233                 3                   32                  3                   2                   1                   40.00               46.05               143                 98                  
20/10/2024          21:50               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 34                  41.56               233                 3                   32                  3                   2                   1                   40.00               46.92               165                 121                 
20/10/2024          21:53               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 31                  44.22               214                 5                   28                  7                   3                   6                   20.00               51.93               171                 118                 
20/10/2024          21:54               CP_40_1_RQoS                            50                  40                  291                 175                 1                   15.00               35                  50.00               240                 33                  39.63               223                 3                   32                  3                   1                   4                   12.00               52.55               175                 123                 
20/10/2024          22:07               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 32                  61.23               238                 5                   29                  5                   3                   6                   20.00               40.02               174                 111                 
20/10/2024          22:13               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  62.07               250                 7                   27                  7                   6                   4                   36.00               44.38               191                 126                 
20/10/2024          22:16               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 34                  61.54               257                 3                   31                  3                   3                   0                   60.00               45.76               199                 131                 
20/10/2024          22:18               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 34                  59.41               257                 2                   32                  2                   2                   0                   60.00               47.59               194                 130                 
20/10/2024          22:20               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  61.23               250                 3                   31                  3                   2                   1                   40.00               46.76               188                 120                 
20/10/2024          22:21               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  51.62               250                 2                   32                  2                   1                   1                   30.00               34.60               123                 72                  
20/10/2024          22:22               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 32                  58.83               236                 3                   31                  3                   1                   4                   12.00               42.63               163                 107                 
20/10/2024          22:26               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  59.41               247                 5                   29                  5                   4                   1                   48.00               45.55               189                 123                 
20/10/2024          22:29               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  62.50               247                 4                   30                  4                   3                   1                   45.00               43.60               167                 125                 
20/10/2024          22:30               CP_40_9_RQoS                            50                  40                  318                 175                 1                   15.00               34                  53.09               257                 33                  62.20               253                 1                   32                  2                   1                   0                   60.00               45.18               188                 123                 
20/10/2024          20:38               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 18                  75.00               151                 2                   17                  2                   1                   1                   30.00               34.11               87                  53                  
20/10/2024          20:41               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 18                  80.96               148                 4                   15                  4                   3                   3                   30.00               46.42               110                 74                  
20/10/2024          20:43               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 19                  71.84               155                 2                   17                  2                   2                   0                   44.50               45.65               119                 77                  
20/10/2024          20:44               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 19                  80.00               155                 1                   18                  1                   1                   0                   60.00               36.48               102                 71                  
20/10/2024          20:46               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 19                  72.86               155                 2                   36                  2                   2                   0                   60.00               41.61               114                 74                  
20/10/2024          20:47               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 19                  78.95               155                 1                   18                  1                   1                   0                   60.00               36.81               98                  58                  
20/10/2024          20:48               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 18                  73.18               148                 1                   17                  2                   1                   0                   60.00               32.77               85                  59                  
20/10/2024          20:49               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 16                  75.95               132                 3                   34                  4                   1                   4                   12.00               43.52               80                  53                  
20/10/2024          20:50               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 19                  73.18               155                 1                   37                  1                   1                   0                   60.00               33.81               89                  53                  
20/10/2024          20:51               CP_20_2_RQoS                            50                  20                  162                 175                 1                   15.00               19                  63.16               155                 17                  90.52               138                 4                   15                  4                   2                   7                   7.67                43.73               102                 64                  
20/10/2024          20:54               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 23                  59.19               170                 4                   20                  5                   3                   1                   45.00               53.29               124                 87                  
20/10/2024          20:57               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 24                  64.45               183                 4                   21                  4                   3                   3                   30.00               62.19               143                 92                  
20/10/2024          20:58               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 24                  46.78               177                 1                   23                  2                   1                   0                   60.00               47.74               111                 74                  
20/10/2024          21:01               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 25                  58.00               189                 3                   22                  3                   3                   0                   60.00               52.86               135                 86                  
20/10/2024          21:03               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 24                  58.00               182                 2                   22                  3                   2                   0                   60.00               52.64               110                 68                  
20/10/2024          21:06               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 24                  55.77               183                 4                   21                  4                   3                   1                   45.00               50.85               138                 83                  
20/10/2024          21:10               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 23                  54.72               171                 5                   19                  6                   4                   5                   30.00               58.48               135                 83                  
20/10/2024          21:14               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 25                  46.78               189                 4                   21                  4                   4                   0                   60.00               62.06               144                 94                  
20/10/2024          21:16               CP_30_1_RQoS                            50                  30                  236                 175                 1                   15.00               25                  50.00               189                 22                  63.05               169                 4                   20                  5                   2                   4                   20.00               56.57               128                 88                  
