Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          20:17               CP_30_0_FQoS                            25                  30                  216                 175                 1                   15.00               25                  45.54               173                 23                  48.58               163                 4                   21                  4                   2                   0                   0.00                48.68               120                 84                  
19/10/2024          20:17               CP_30_0_FQoS                            25                  30                  216                 175                 1                   15.00               25                  45.54               173                 23                  43.30               159                 4                   46                  4                   2                   0                   0.00                48.05               117                 79                  
19/10/2024          20:17               CP_30_0_FQoS                            25                  30                  216                 175                 1                   15.00               25                  45.54               173                 25                  42.00               173                 2                   23                  2                   2                   0                   0.00                36.71               123                 87                  
19/10/2024          20:17               CP_30_0_FQoS                            25                  30                  216                 175                 1                   15.00               25                  45.54               173                 25                  40.00               173                 4                   21                  4                   4                   0                   0.00                53.06               140                 90                  
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 32                  51.00               237                 2                   31                  3                   1                   0                   0.00                50.44               142                 96                  
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 33                  44.22               238                 5                   29                  5                   4                   0                   0.00                54.39               181                 123                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 33                  40.39               238                 3                   31                  3                   2                   0                   0.00                50.57               175                 119                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 33                  47.62               243                 8                   26                  8                   7                   0                   0.00                52.28               205                 128                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 34                  37.63               247                 5                   29                  5                   5                   0                   0.00                64.13               202                 125                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 34                  46.67               247                 2                   32                  2                   2                   0                   0.00                51.76               182                 120                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 34                  44.74               247                 2                   32                  2                   2                   0                   0.00                44.19               187                 126                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 34                  40.57               247                 1                   33                  1                   1                   0                   0.00                48.02               152                 92                  
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 32                  42.86               236                 4                   28                  6                   4                   0                   0.00                50.11               172                 117                 
19/10/2024          20:18               CP_40_6_FQoS                            25                  40                  305                 175                 1                   15.00               34                  40.00               247                 32                  40.00               228                 6                   27                  7                   5                   0                   0.00                48.42               170                 113                 
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  51.86               144                 1                   18                  1                   1                   0                   0.00                28.92               68                  54                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 18                  64.59               135                 3                   16                  3                   2                   0                   0.00                29.81               89                  64                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  57.41               144                 1                   18                  1                   1                   0                   0.00                27.95               72                  60                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  64.52               144                 2                   17                  2                   2                   0                   0.00                27.15               71                  61                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  55.18               144                 4                   15                  4                   4                   0                   0.00                32.92               100                 70                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  53.85               144                 1                   18                  1                   1                   0                   0.00                26.94               63                  53                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  57.84               144                 2                   17                  2                   2                   0                   0.00                26.18               72                  61                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 16                  60.00               118                 3                   34                  4                   1                   0                   0.00                35.30               87                  57                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  56.01               144                 1                   18                  1                   1                   0                   0.00                29.51               95                  63                  
19/10/2024          20:07               CP_20_3_FQoS                            25                  20                  151                 175                 1                   15.00               19                  56.48               144                 19                  60.00               144                 1                   18                  1                   1                   0                   0.00                32.40               101                 61                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 23                  29.60               173                 4                   21                  4                   2                   0                   0.00                39.39               128                 77                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  30.21               189                 1                   24                  1                   1                   0                   0.00                29.15               80                  59                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  45.32               189                 2                   23                  2                   2                   0                   0.00                39.71               148                 89                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  40.28               189                 1                   24                  1                   1                   0                   0.00                37.86               109                 79                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 24                  46.78               180                 3                   22                  3                   2                   0                   0.00                33.42               115                 82                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  48.49               189                 1                   24                  1                   1                   0                   0.00                43.10               140                 81                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  45.32               189                 2                   23                  2                   2                   0                   0.00                38.17               135                 92                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 24                  37.67               183                 3                   22                  3                   2                   0                   0.00                44.64               147                 93                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  35.37               189                 1                   24                  1                   1                   0                   0.00                25.85               87                  63                  
19/10/2024          20:07               CP_30_1_FQoS                            25                  30                  236                 175                 1                   15.00               25                  43.29               189                 25                  46.78               189                 1                   24                  1                   1                   0                   0.00                37.51               140                 87                  
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 32                  44.22               225                 3                   29                  4                   3                   0                   0.00                34.67               148                 96                  
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 33                  46.27               232                 2                   31                  2                   2                   0                   0.00                36.34               168                 116                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 32                  55.56               228                 2                   30                  3                   2                   0                   0.00                40.96               188                 102                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 32                  56.37               225                 3                   29                  4                   3                   0                   0.00                39.53               181                 105                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 31                  55.27               215                 3                   29                  4                   2                   0                   0.00                40.37               154                 89                  
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 33                  41.75               232                 3                   30                  3                   3                   0                   0.00                45.69               169                 108                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 31                  39.19               221                 5                   26                  7                   5                   0                   0.00                39.43               163                 101                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 33                  60.00               232                 3                   30                  3                   3                   0                   0.00                37.31               181                 107                 
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 32                  37.18               228                 1                   31                  2                   1                   0                   0.00                28.22               117                 67                  
19/10/2024          20:09               CP_40_0_FQoS                            25                  40                  293                 175                 1                   15.00               33                  42.86               232                 33                  44.22               232                 2                   31                  2                   2                   0                   0.00                32.44               160                 102                 
19/10/2024          20:19               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 35                  29.53               245                 2                   35                  3                   0                   0                   0.25                0.00                0                   14                  
19/10/2024          20:21               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 31                  39.59               218                 9                   28                  10                  3                   0                   3.11                41.19               147                 114                 
19/10/2024          20:22               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 37                  34.79               260                 2                   36                  2                   1                   0                   6.00                42.06               171                 126                 
19/10/2024          20:22               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 35                  32.00               246                 5                   33                  5                   2                   0                   2.18                46.14               165                 120                 
19/10/2024          20:28               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 34                  38.39               237                 4                   33                  5                   1                   0                   22.27               40.70               121                 88                  
19/10/2024          20:28               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 37                  32.48               255                 2                   36                  2                   1                   0                   0.00                50.37               171                 112                 
19/10/2024          20:28               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 36                  32.33               245                 3                   34                  4                   2                   0                   0.00                42.18               163                 115                 
19/10/2024          20:29               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 36                  38.39               243                 3                   35                  3                   1                   0                   15.00               39.84               149                 99                  
19/10/2024          20:30               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 33                  38.54               230                 8                   30                  8                   3                   0                   1.94                46.04               160                 115                 
19/10/2024          20:30               CP_40_5_FQoS                            25                  40                  286                 175                 1                   15.00               38                  29.53               264                 38                  34.87               264                 1                   37                  1                   1                   0                   0.00                42.22               170                 136                 
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 18                  50.53               135                 2                   36                  2                   1                   0                   0.00                28.00               72                  66                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 18                  53.17               132                 3                   16                  3                   2                   0                   0.00                25.61               70                  62                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 18                  44.04               130                 2                   17                  2                   1                   0                   0.00                18.62               63                  71                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 19                  53.85               139                 1                   18                  1                   1                   0                   0.00                28.49               63                  60                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 19                  54.55               139                 3                   16                  3                   3                   0                   0.00                32.99               96                  76                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 19                  44.86               139                 2                   17                  2                   2                   0                   0.00                13.53               58                  80                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 17                  42.48               123                 1                   35                  3                   1                   0                   0.00                15.41               53                  68                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 18                  53.13               133                 4                   15                  4                   3                   0                   0.00                25.23               70                  73                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 17                  41.03               122                 3                   35                  3                   1                   0                   0.00                20.53               52                  65                  
19/10/2024          20:07               CP_20_4_FQoS                            25                  20                  146                 175                 1                   15.00               19                  44.86               139                 19                  54.55               139                 1                   18                  1                   1                   0                   0.00                26.69               72                  64                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 28                  40.39               213                 2                   26                  2                   2                   0                   0.00                44.32               172                 114                 
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 27                  40.00               209                 1                   26                  2                   1                   0                   0.00                40.55               150                 103                 
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 26                  46.67               196                 5                   23                  5                   3                   0                   1.00                46.84               153                 97                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 28                  40.39               213                 1                   27                  1                   1                   0                   0.00                37.58               141                 93                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 28                  31.19               213                 1                   55                  1                   1                   0                   0.00                42.82               126                 78                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 28                  39.82               213                 1                   27                  1                   1                   0                   0.00                36.67               119                 81                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 27                  42.86               201                 1                   26                  2                   1                   0                   0.00                34.93               126                 93                  
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 26                  39.26               197                 6                   22                  6                   4                   0                   0.00                50.63               164                 101                 
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 27                  41.59               204                 4                   24                  4                   3                   0                   0.17                40.42               149                 100                 
19/10/2024          20:17               CP_30_2_FQoS                            25                  30                  227                 175                 1                   15.00               28                  38.19               213                 28                  42.00               213                 1                   27                  1                   1                   0                   0.00                32.14               117                 82                  
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 35                  46.16               230                 1                   34                  1                   1                   0                   0.00                34.65               108                 74                  
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 34                  31.87               224                 2                   32                  3                   2                   0                   0.00                58.93               144                 103                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 34                  34.94               221                 3                   32                  3                   2                   0                   0.00                61.06               171                 117                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 30                  52.46               204                 6                   27                  8                   3                   0                   0.00                57.57               163                 110                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 35                  46.16               230                 1                   34                  1                   1                   0                   0.00                34.04               106                 74                  
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 34                  27.11               221                 2                   32                  3                   2                   0                   0.00                59.59               172                 113                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 34                  50.80               226                 3                   32                  3                   2                   0                   0.00                54.60               194                 122                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 33                  45.08               215                 5                   30                  5                   3                   0                   0.00                51.60               156                 105                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 35                  44.22               230                 3                   32                  3                   3                   0                   0.00                56.26               190                 127                 
19/10/2024          20:27               CP_40_8_FQoS                            25                  40                  281                 175                 1                   15.00               35                  34.12               230                 34                  45.59               226                 4                   31                  4                   3                   0                   0.00                50.07               178                 108                 
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 20                  48.00               142                 2                   18                  2                   2                   0                   0.00                40.60               113                 80                  
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 18                  55.36               122                 1                   17                  3                   1                   0                   0.00                32.87               86                  64                  
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 18                  46.61               129                 3                   16                  4                   2                   0                   0.00                34.61               105                 72                  
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 16                  56.61               121                 5                   35                  5                   1                   0                   0.00                42.56               96                  69                  
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 18                  58.50               128                 2                   37                  3                   1                   0                   0.00                43.32               104                 70                  
19/10/2024          20:07               CP_20_5_FQoS                            25                  20                  142                 175                 1                   15.00               20                  45.72               142                 18                  47.06               129                 4                   15                  5                   3                   0                   0.00                43.14               109                 75                  
